fold,event_id,user_id,item_id,time,label,real_prediction,seen_item,session_mode,video_type,history_length,H2_E0_prediction,causal_shuffle_prediction,zero_prediction,eeg_correction_mean,eeg_correction_abs_mean,eeg_correction_abs_std,zero_sensitivity,shuffle_sensitivity,h2_sensitivity
1,evt_000201,1,205,1669102689765,0,0.2563888877630234,1,3,0,20,0.2551901638507843,0.2564342319965362,0.2558338344097137,0.006747425216666666,0.006747425216666666,0.007099302582486055,0.0005550533533096869,4.534423351282291e-05,0.0011987239122390747
1,evt_000202,1,206,1669102712490,0,0.245750273267428,1,3,0,20,0.2452767938375473,0.2457861453294754,0.2454513907432556,0.0026975387999999996,0.0026975387999999996,0.002186101210426466,0.00029888252417240024,3.587206204741511e-05,0.0004734794298806855
1,evt_000203,1,207,1669102727340,1,0.2336418231328328,0,3,1,20,0.2303798198699951,0.2339217215776443,0.2330421060323715,0.01830145132,0.01830145132,0.023716071219122493,0.0005997171004613056,0.00027989844481149384,0.0032620032628377094
1,evt_000204,1,208,1669102780192,0,0.2862059076627095,0,3,1,20,0.283601701259613,0.2864417433738708,0.285503476858139,0.012987122676666666,0.012987122676666666,0.016409024950450414,0.0007024308045704974,0.00023583571116131408,0.0026042064030964984
1,evt_000205,1,209,1669102795889,1,0.4202495316664378,0,3,1,20,0.4190159142017364,0.4203357696533203,0.4198046922683716,0.0051343377899999995,0.0051343377899999995,0.005510694283025926,0.0004448393980662213,8.623798688250917e-05,0.0012336174647014087
1,evt_000206,1,210,1669102838725,0,0.2379484176635742,1,3,0,20,0.2372177392244339,0.23793326318264,0.2375883609056472,0.004170856186666666,0.004170856186666666,0.004099662994779112,0.00036005675792699643,1.5154480934198578e-05,0.0007306784391402921
1,evt_000207,1,211,1669102852050,0,0.199355070789655,1,3,0,20,0.1992994546890258,0.1993405818939209,0.1992772817611694,0.00042081466666666663,0.00047842086666666667,0.0005297415867448099,7.778902848559754e-05,1.4488895734104945e-05,5.561610062920774e-05
1,evt_000208,1,212,1669102863702,0,0.1887737611929575,1,3,0,20,0.1885973066091537,0.1887524724006652,0.1885880827903747,0.00126730705,0.00126730705,0.0007193793487957321,0.0001856784025827951,2.1288792292295522e-05,0.0001764545838038034
1,evt_000209,1,213,1669102902236,1,0.4488360583782196,0,3,1,20,0.4475210607051849,0.4489457607269287,0.448289155960083,0.005345794809999999,0.005345794809999999,0.005708189615625876,0.0005469024181365967,0.00010970234870910645,0.0013149976730347235
1,evt_000210,1,214,1669102943387,1,0.2064642608165741,0,3,0,20,0.2060960382223129,0.2063699215650558,0.2062185257673263,0.00238550632,0.00238550632,0.0018085258262248798,0.0002457350492477972,9.433925151830502e-05,0.0003682225942611972
1,evt_000366,2,323,1669361364341,0,0.6468251943588257,0,3,1,20,0.646841287612915,0.6468698978424072,0.646878182888031,-6.512193333333331e-05,0.0007403193333333334,0.00019267017130412853,5.2988529205322266e-05,4.470348358154297e-05,1.609325408935547e-05
1,evt_000281,2,287,1669361383730,0,0.1784259130557378,0,3,1,20,0.1767994612455368,0.1783610731363296,0.1781262308359146,0.011762701746666666,0.011963584786666669,0.015825366914895642,0.000299682219823183,6.483991940819944e-05,0.0016264518102009906
1,evt_000274,2,280,1669361388711,1,0.3386565148830414,0,3,1,20,0.3341021537780761,0.3382652103900909,0.3379013538360595,0.020098348091666666,0.020125252841666667,0.027908854054139343,0.000755161046981867,0.00039130449295049496,0.0045543611049652655
1,evt_000381,2,338,1669361399957,0,0.4461270968119303,0,3,1,20,0.4460651874542236,0.4460325241088867,0.4461943209171295,0.0002623322233333333,0.0006191618233333333,0.00019195615890302595,6.722410519921507e-05,9.457270304358278e-05,6.190935770672423e-05
1,evt_000276,2,282,1669361406473,0,0.3473384380340576,0,3,1,20,0.3461543023586273,0.3472359478473663,0.3471055030822754,0.005503538255999999,0.005503538255999999,0.0072385961028556935,0.00023293495178222656,0.00010249018669133969,0.0011841356754302979
1,evt_000324,2,165,1669361423835,0,0.2573360254367192,1,3,0,20,0.2562402188777923,0.2573207318782806,0.257132738828659,0.005971448536666667,0.005971448536666667,0.008263441443546564,0.0002032866080601825,1.5293558438600474e-05,0.0010958065589268817
1,evt_000360,2,171,1669361429968,0,0.279693861802419,1,3,0,20,0.2796657383441925,0.2796540856361389,0.2797267138957977,0.00022204348666666668,0.00078864962,0.0005159020958725826,3.285209337866579e-05,3.977616628009217e-05,2.8123458226503306e-05
1,evt_000323,2,150,1669361436608,0,0.2177387923002243,1,3,0,20,0.2178262025117874,0.2177118062973022,0.2177942842245102,-0.00047440000666666666,0.00047440000666666666,0.00028441764711425825,5.549192428588867e-05,2.6986002922113617e-05,8.74102115630826e-05
1,evt_000358,2,166,1669361449883,0,0.3001711467901866,1,3,0,20,0.3001582324504852,0.3001951277256012,0.3002466857433319,0.00010247045999999998,0.00039186683999999994,0.00011035203000732185,7.553895314532655e-05,2.3980935414613658e-05,1.291433970140865e-05
1,evt_000333,2,164,1669361506576,0,0.242613340417544,1,3,0,20,0.2427244037389755,0.2426194548606872,0.2426778525114059,-0.0005873373766666667,0.0005873373766666667,0.000206228580350135,6.451209386187928e-05,6.114443143190318e-06,0.00011106332143148712
1,evt_000394,2,351,1669362099164,0,0.4813446799914042,0,3,1,20,0.4787658154964447,0.4811663925647735,0.4810077250003814,0.010372595153333332,0.010589521579999999,0.01389029572057059,0.00033695499102276427,0.00017828742663067443,0.0025788644949594763
1,evt_000363,2,320,1669362148229,1,0.5001952946186066,0,3,1,20,0.4976426064968109,0.5003567934036255,0.4999067783355713,0.010364393809,0.010398092057666666,0.013623458830415545,0.0002885162830352783,0.0001614987850189209,0.0025526881217956543
1,evt_000359,2,211,1669362188201,0,0.1754717131455739,1,3,0,20,0.175558403134346,0.1754816323518753,0.1755381077528,-0.0005645446433333334,0.0005645446433333334,0.00030021198634730693,6.639460722610013e-05,9.919206301417516e-06,8.668998877212064e-05
1,evt_000387,2,344,1669362192576,1,0.3861749370892842,0,3,1,20,0.3821913301944732,0.3895126283168793,0.3883283138275146,0.016303689433333334,0.016644643833333334,0.022059617621202225,0.002153376738230406,0.0033376912275950854,0.003983606894810976
1,evt_000452,3,361,1669619270320,0,0.2486922740936279,0,3,1,20,0.2464316338300705,0.2487116456031799,0.2480233758687973,0.01211022008,0.01211022008,0.01506872870681177,0.0006688982248305997,1.9371509552001953e-05,0.0022606402635574063
1,evt_000453,3,362,1669619337785,0,0.3033361136913299,0,3,1,20,0.3017267882823944,0.3033615052700043,0.3026969730854034,0.007762372266666667,0.007762372266666667,0.008508787877203784,0.0006391406059265137,2.5391578674371917e-05,0.0016093254089354914
1,evt_000454,3,363,1669619379026,1,0.3895618418852488,0,3,1,20,0.3846196234226227,0.3898056745529175,0.3887400329113006,0.020656969166666667,0.020656969166666667,0.02575315788751912,0.0008218089739481793,0.0002438326676686975,0.004942218462626102
1,evt_000455,3,364,1669621191644,1,0.3303673962752024,0,1,1,20,0.3255997598171234,0.3303218185901642,0.3294312953948974,0.022405350066666666,0.022405350066666666,0.027756607667172438,0.0009361008803049908,4.557768503821169e-05,0.004767636458078983
1,evt_000456,3,365,1669621206308,1,0.4015288750330607,0,1,1,20,0.3997197151184082,0.4015713036060333,0.4007917940616607,0.007650700716666667,0.007650700716666667,0.008004502826686162,0.0007370809713999615,4.242857297265257e-05,0.0018091599146524695
1,evt_000457,3,366,1669621283283,1,0.3884052137533824,0,1,1,20,0.3808087408542633,0.3883893191814422,0.3870873749256134,0.03254670993333333,0.03254670993333333,0.04146749859347969,0.00131783882776898,1.589457194017818e-05,0.007596472899119078
1,evt_000458,3,368,1669621342095,1,0.4124984343846639,0,1,1,20,0.4089949131011963,0.4125983417034149,0.4116388261318207,0.014465031593333332,0.014465031593333332,0.018509686467223417,0.0008596082528432025,9.990731875103576e-05,0.003503521283467592
1,evt_000459,3,369,1669621381905,1,0.3257546027501424,0,1,1,20,0.3227146565914154,0.3257238566875458,0.3249305784702301,0.01402082682,0.01402082682,0.018158232502783405,0.0008240242799122943,3.0746062596620494e-05,0.0030399461587269916
1,evt_000460,3,370,1669621414783,1,0.3849940697352091,1,1,1,20,0.3803827464580536,0.3851449191570282,0.3842381238937378,0.019509926133333334,0.019509926133333334,0.02398384880470089,0.0007559458414713172,0.00015084942181908811,0.004611323277155521
1,evt_000461,3,52,1669621434556,1,0.3847373525301615,1,1,1,20,0.3792203664779663,0.3846016824245453,0.3836356699466705,0.023179306966666664,0.023179306966666664,0.029657751698547077,0.001101682583491026,0.00013567010561621462,0.005516986052195194
1,evt_000462,3,371,1669621477370,1,0.3654908935228984,0,1,1,20,0.3589321672916412,0.3654652833938598,0.364277571439743,0.02862555948333333,0.02862555948333333,0.036876568890999176,0.0012133220831553881,2.5610129038566853e-05,0.006558726231257195
1,evt_000582,4,205,1669793170736,1,0.2542861104011535,1,3,0,20,0.2536306083202362,0.2541198432445526,0.254272311925888,0.0037573693899999997,0.003963260676666667,0.00458534388564155,1.379847526550293e-05,0.00016626715660089664,0.0006555020809173029
1,evt_000583,4,435,1669793204513,1,0.5252047578493754,0,3,1,20,0.5240497589111328,0.5251821875572205,0.5257787108421326,0.004626323021666667,0.004706999378333333,0.004737387699979806,0.0005739529927571985,2.257029215491091e-05,0.0011549989382425574
1,evt_000584,4,206,1669793258524,1,0.2492083062728246,1,3,0,20,0.2491404563188552,0.2493879795074463,0.2493175268173217,0.0003731920933333333,0.00060524064,0.0006152127951448949,0.00010922054449710727,0.00017967323462170226,6.784995396938442e-05
1,evt_000585,4,204,1669793291748,0,0.2457799365123113,1,3,0,20,0.245713010430336,0.2459559440612793,0.2458174973726272,0.00037254351666666667,0.00037254351666666667,0.00032452448642065253,3.7560860315893896e-05,0.00017600754896798798,6.692608197531036e-05
1,evt_000586,4,436,1669793297186,1,0.3120581110318501,0,3,1,20,0.3118444979190826,0.3122276067733764,0.3120385706424713,0.0010412568233333333,0.0010412568233333333,0.0003870096872450022,1.9540389378791545e-05,0.0001694957415263043,0.00021361311276751893
1,evt_000587,4,226,1669793328232,1,0.1797895381848017,1,3,0,20,0.1797403544187545,0.1798667162656784,0.1797906309366226,0.0004230765326666667,0.0004230765326666667,0.00045522202869012506,1.0927518208914133e-06,7.71780808767053e-05,4.918376604720609e-05
1,evt_000588,4,212,1669793447926,0,0.1865095148483912,1,3,0,20,0.1864444464445114,0.1866068989038467,0.1864344626665115,0.0005345391443333334,0.0005420635356666667,0.0004700813761429022,7.505218187969787e-05,9.738405545550721e-05,6.506840387979218e-05
1,evt_000589,4,437,1669793451466,1,0.2600100090106328,0,3,1,20,0.2595045268535614,0.2598895132541656,0.2599090039730072,0.0027967542100000003,0.0029109435233333337,0.0022301681008216456,0.00010100503762561219,0.00012049575646722044,0.000505482157071413
1,evt_000590,4,438,1669793506499,1,0.3629077871640523,0,3,1,20,0.3586505949497223,0.3640886545181274,0.3631142079830169,0.019218090713333334,0.019218090713333334,0.02359472280006636,0.0002064208189646033,0.001180867354075077,0.004257192214330019
1,evt_000591,4,439,1669793560794,1,0.2864263753096263,0,3,1,20,0.2835868299007416,0.2867598235607147,0.286492258310318,0.014032324233333332,0.014032324233333332,0.017759215151944074,6.588300069171327e-05,0.0003334482510884418,0.0028395454088847027
1,evt_000592,4,211,1669793598327,0,0.2035665313402811,1,3,0,20,0.2035323530435562,0.2034706324338913,0.2035085707902908,0.00030147733500000004,0.000572448465,0.0005469998058857034,5.796054999029909e-05,9.589890638980747e-05,3.417829672489048e-05
1,evt_000593,4,440,1669793607185,1,0.3388381898403168,0,3,1,20,0.333925724029541,0.3387167453765869,0.3386241495609283,0.022499087153333337,0.022499087153333337,0.02787363243201616,0.00021404027938848325,0.0001214444637298584,0.004912465810775757
1,evt_000594,4,441,1669793657689,1,0.5374003748099009,0,3,1,20,0.5342119336128235,0.5393189191818237,0.5383387207984924,0.012862517193683335,0.012862517193683335,0.0147737891921488,0.000938345988591549,0.0019185443719228479,0.0031884411970773963
1,evt_000595,4,203,1669793700438,0,0.2735638618469238,1,3,0,20,0.2719596922397613,0.2728996276855469,0.2729250490665436,0.0083807699,0.0083807699,0.00934792675566346,0.0006388127803801935,0.0006642341613768976,0.0016041696071624756
1,evt_000720,5,303,1669963779066,1,0.3545076946417491,1,0,0,20,0.3530747592449188,0.354161262512207,0.3541164100170135,0.0067829432200000005,0.00679463658,0.007845518746771949,0.00039128462473558834,0.0003464321295421069,0.0014329353968302594
1,evt_000721,5,174,1669963801403,1,0.3612094422181447,1,0,0,20,0.3565596640110016,0.361040323972702,0.3608603775501251,0.021201500611333333,0.021201500611333333,0.026988481127507825,0.0003490646680195941,0.00016911824544268983,0.004649778207143129
1,evt_000722,5,306,1669963834736,1,0.3442017237345378,1,0,0,20,0.3436162769794464,0.3439336121082306,0.3440866470336914,0.0026586003283333333,0.0026586003283333333,0.0031644486118140923,0.00011507670084637267,0.0002681116263071881,0.0005854467550913678
1,evt_000723,5,527,1669965034544,0,0.3124267359574635,0,1,1,20,0.3101026117801666,0.3119529187679291,0.3119101226329803,0.011687976078333334,0.011687976078333334,0.013848896238960622,0.0005166133244832172,0.0004738171895344312,0.0023241241772968824
1,evt_000724,5,528,1669965079301,0,0.3539933264255523,0,1,1,20,0.3533261716365814,0.3540350496768951,0.353765994310379,0.0031026378779999996,0.0031026378779999996,0.0030310363807243834,0.00022733211517333984,4.172325134277344e-05,0.0006671547889708918
1,evt_000725,5,529,1669965121061,1,0.4384351174036662,0,1,1,20,0.4310981035232544,0.4374732971191406,0.4371496438980102,0.029468007313333332,0.029468007313333332,0.0399775835167492,0.0012854735056559985,0.0009618202845255719,0.007337013880411802
1,evt_000726,5,530,1669965157267,1,0.4091111620267232,0,1,1,20,0.403272271156311,0.4082495272159576,0.4082376658916473,0.024784686113333333,0.02513462215333333,0.031207433607410157,0.000873496135075924,0.0008616348107656213,0.005838890870412228
1,evt_000727,5,531,1669965194566,0,0.372445007165273,0,1,1,20,0.3668163120746612,0.372389405965805,0.3716113865375519,0.024285422166666668,0.0243792749,0.031773436454198306,0.0008336206277211322,5.5601199468013895e-05,0.005628695090611813
1,evt_000728,5,532,1669965309245,1,0.333058883746465,0,1,1,20,0.3324423730373382,0.3330627381801605,0.3328814506530761,0.0029454016866666665,0.0031915133799999998,0.0029713132189224784,0.00017743309338885682,3.854433695549275e-06,0.0006165107091267719
1,evt_000729,5,533,1669965352684,1,0.3724678556124369,0,1,1,20,0.3661216199398041,0.3704937994480133,0.3713393211364746,0.02733242187,0.02733242187,0.035139455063283816,0.001128534475962284,0.0019740561644235877,0.006346235672632816
1,evt_000730,5,534,1669965392665,0,0.4353300134340922,0,1,1,20,0.4312848746776581,0.4325465857982635,0.4346069395542145,0.016513044449,0.016513044449,0.021783528863874642,0.0007230738798777447,0.002783427635828728,0.004045138756434141
1,evt_000731,5,535,1669965415628,0,0.3561061024665832,0,1,1,20,0.3491701185703277,0.3548782765865326,0.3548207283020019,0.030810857183333335,0.030810857183333335,0.03992281565689112,0.0012853741645812988,0.0012278258800506037,0.006935983896255493
1,evt_000805,6,315,1670137247245,0,0.2215368847052256,1,0,0,20,0.2214225530624389,0.2215723246335983,0.2215827703475952,0.0007945782333333333,0.0011636206333333335,0.001255828357424149,4.588564236959747e-05,3.543992837271026e-05,0.00011433164278668029
1,evt_000806,6,256,1670137257753,0,0.186281532049179,1,0,0,20,0.1863475888967514,0.1862743943929672,0.1863304823637008,-0.00031621426666666666,0.0007418052666666666,9.645360777031044e-05,4.8950314521817306e-05,7.137656211797516e-06,6.605684757240993e-05
1,evt_000807,6,172,1670137268647,0,0.1533276637395223,1,0,0,20,0.1534182131290435,0.1533013731241226,0.1533722877502441,-0.0005011222433333333,0.00092208371,0.0002262087305856007,4.462401072180544e-05,2.6290615399715556e-05,9.05493895211884e-05
1,evt_000808,6,313,1670137295233,0,0.1998921235402425,1,0,0,20,0.1999663561582565,0.1998884230852127,0.1999965161085128,-0.0004378309333333333,0.0012224937333333334,0.0002844212786805907,0.00010439256827030063,3.7004550297869976e-06,7.423261801400849e-05
1,evt_000890,7,605,1670155947898,0,0.3192431231339772,0,3,1,20,0.3144001066684723,0.3192653656005859,0.3190962672233581,0.023046905766666667,0.023046905766666667,0.028205616376410815,0.00014685591061908143,2.2242466608701772e-05,0.00484301646550489
1,evt_000891,7,606,1670155983387,0,0.3334358036518097,0,3,1,20,0.3275234401226043,0.3319797217845917,0.3323096334934234,0.027340028466666666,0.027340028466666666,0.03412093271025938,0.001126170158386286,0.0014560818672180176,0.005912363529205378
1,evt_000892,7,513,1670156026133,1,0.3062919278939565,1,3,1,20,0.3012908697128296,0.3072799146175384,0.3065305054187774,0.024069008166666666,0.024069008166666666,0.031858488948229485,0.00023857752482092653,0.0009879867235819129,0.005001058181126894
1,evt_000893,7,607,1670156079011,0,0.2961347599824269,0,3,1,20,0.290817379951477,0.2958746254444122,0.2955198287963867,0.026321298886666667,0.026321298886666667,0.03325539321645147,0.0006149311860401685,0.0002601345380147113,0.005317380030949892
1,evt_000894,7,608,1670156105771,0,0.2233281085888544,0,3,1,20,0.2206315249204635,0.2231973856687545,0.2227454781532287,0.015920082210000002,0.015920082210000002,0.020612977724806084,0.0005826304356257028,0.0001307229200999127,0.0026965836683909006
1,evt_000895,7,610,1670156162381,1,0.2717889746030171,0,3,1,20,0.2667810022830963,0.2719879448413849,0.2713182270526886,0.026245564433333337,0.026245564433333337,0.033139012964308066,0.0004707475503284986,0.00019897023836779049,0.005007972319920784
1,evt_000896,7,611,1670156210892,0,0.3336450656255086,0,3,1,20,0.3286080062389374,0.3346505165100097,0.3339116871356964,0.023306336876666667,0.023306336876666667,0.029669913976135998,0.00026662151018780333,0.0010054508845011023,0.00503705938657123
1,evt_000897,7,612,1670156222265,0,0.2856394350528717,0,3,1,20,0.2807351350784302,0.2848784029483795,0.2847415208816528,0.024927495833333337,0.024927495833333337,0.033729740390660755,0.0008979141712189276,0.0007610321044921875,0.004904299974441528
1,evt_000898,7,613,1670156268143,0,0.2613608539104461,0,3,1,20,0.2563552558422088,0.2612710297107696,0.2607155740261078,0.026917141749600002,0.02691813111706667,0.03653019343057613,0.0006452798843383234,8.982419967651367e-05,0.005005598068237305
1,evt_000899,7,614,1670156287465,0,0.2868381838003794,0,3,1,20,0.2861569821834564,0.2869259417057037,0.2866320312023163,0.0034514429099999997,0.0034514429099999997,0.004529837174695959,0.00020615259806311403,8.775790532428163e-05,0.0006812016169229773
1,evt_000900,7,615,1670156312999,1,0.2852847079435984,0,3,1,20,0.2800891697406769,0.2847186326980591,0.2843823432922363,0.026392394700000002,0.026392394700000002,0.035916413615652495,0.0009023646513621197,0.0005660752455393103,0.0051955382029215125
1,evt_000901,7,616,1670156345414,1,0.2723211745421092,1,3,1,20,0.267858475446701,0.2718923985958099,0.2716123163700104,0.02329214278,0.02329214278,0.03168093048856069,0.0007088581720988141,0.00042877594629930904,0.004462699095408196
1,evt_000902,7,617,1670156385250,1,0.3008608520030975,0,3,1,20,0.298467755317688,0.3008159399032593,0.3003722429275512,0.011854477549999999,0.011972951216666665,0.016654998915836834,0.0004886090755462646,4.4912099838201325e-05,0.0023930966854094904
1,evt_001020,8,681,1670398021943,1,0.3203657567501068,0,3,1,20,0.3159202635288238,0.3208792507648468,0.3198960125446319,0.020177107566666668,0.020177107566666668,0.025367868875022997,0.000469744205474909,0.0005134940147399902,0.0044454932212830145
1,evt_001021,8,196,1670398067990,1,0.3072717289129893,1,3,0,20,0.3069063127040863,0.3073420822620392,0.307039350271225,0.00181465782,0.00181465782,0.0012303964025547217,0.00023237864176434142,7.035334904986756e-05,0.0003654162089030133
1,evt_001022,8,682,1670398102041,1,0.3899174531300862,0,3,1,20,0.3883302211761474,0.3904792368412018,0.3897055089473724,0.006686037616666667,0.006686037616666667,0.007405888029444511,0.000211944182713808,0.0005617837111155932,0.0015872319539387836
1,evt_001023,8,683,1670398159821,1,0.4014839629332224,0,3,1,20,0.3944456577301025,0.398971289396286,0.4007346928119659,0.028926954733333333,0.028926954733333333,0.03806488017564882,0.0007492701212565289,0.002512673536936405,0.007038305203119932
1,evt_001024,8,684,1670398205331,0,0.4801807701587677,0,3,1,20,0.4788430035114288,0.4802912771701813,0.4797283113002777,0.0053808592,0.0053808592,0.0048506444144719085,0.00045245885848999023,0.00011050701141357422,0.0013377666473389227
1,evt_001025,8,685,1670398239861,1,0.5263271530469259,0,3,1,20,0.5241052508354187,0.5257998108863831,0.5255483984947205,0.008897468413333333,0.008897468413333333,0.00956659788268165,0.0007787545522054407,0.000527342160542843,0.0022219022115071985
1,evt_001026,8,182,1670398291529,1,0.2876320580641429,1,3,0,20,0.2871372401714325,0.2876701354980469,0.2872986793518066,0.00253518106,0.00253518106,0.0018587341747108503,0.00033337871233629635,3.807743390399354e-05,0.0004948178927103863
1,evt_001027,8,686,1670398344098,0,0.3506997625033061,0,3,1,20,0.3458023071289062,0.3505611717700958,0.3495413362979889,0.021967824233333332,0.021967824233333332,0.027486112052343574,0.0011584262053171979,0.00013859073321026427,0.004897455374399895
1,evt_001028,8,687,1670399017463,0,0.5309427579243978,0,3,1,20,0.5293114185333252,0.5314669013023376,0.5308904647827148,0.006537584100833334,0.0065426720324999995,0.007806553714964268,5.2293141682979716e-05,0.000524143377939823,0.0016313393910726282
1,evt_001029,8,688,1670399051059,1,0.3440564274787903,0,3,1,20,0.3396190404891968,0.3441446125507355,0.3430661261081695,0.019896650833333335,0.019896650833333335,0.025220921647951776,0.000990301370620783,8.818507194519043e-05,0.004437386989593506
1,evt_001030,8,211,1670399101433,0,0.2119324306646982,1,3,0,20,0.2118367701768875,0.2119314670562744,0.2118144035339355,0.0006372997533333333,0.0006372997533333333,0.0006649603259795633,0.000118027130762699,9.63608423804052e-07,9.566048781067815e-05
1,evt_001031,8,218,1670399114667,0,0.2453887561957041,1,3,0,20,0.2451612502336502,0.245379164814949,0.2451645880937576,0.0012988072333333333,0.0012988072333333333,0.0005018605618367605,0.0002241681019465036,9.591380755097356e-06,0.00022750596205389773
1,evt_001032,8,205,1670399150245,0,0.2556694895029068,1,3,0,20,0.2544814348220825,0.2557043433189392,0.2551289796829223,0.006635528633333333,0.006635528633333333,0.0066695593372987265,0.0005405098199844915,3.485381603240967e-05,0.0011880546808242798
1,evt_001139,9,783,1670415469474,0,0.3257091542085011,0,1,1,20,0.3248120844364166,0.325637936592102,0.3254114389419555,0.004111000576666667,0.004111000576666667,0.004899278966799903,0.0002977152665455951,7.121761639911073e-05,0.00089706977208448
1,evt_001140,9,784,1670415517604,0,0.3347144623597463,0,1,1,20,0.3272758424282074,0.3346734046936035,0.3332607746124267,0.034699049233333334,0.034699049233333334,0.045683336300663055,0.0014536877473195764,4.105766614276307e-05,0.007438619931538881
1,evt_001141,9,785,1670415561157,0,0.3751046558221181,0,1,1,20,0.3740778863430023,0.3750767707824707,0.3747321367263794,0.004414240226666667,0.004414240226666667,0.0045958381970524435,0.00037251909573871034,2.7885039647401744e-05,0.0010267694791157855
1,evt_001142,9,786,1670415605083,0,0.2968174815177917,0,1,1,20,0.2954670786857605,0.2967950105667114,0.2963541746139526,0.006494441229999999,0.006494441229999999,0.007624373874334566,0.00046330690383911133,2.2470951080266754e-05,0.0013504028320311945
1,evt_001143,9,787,1670415658588,1,0.3582005500793457,0,1,1,20,0.3522017002105713,0.3580938577651977,0.3569539785385132,0.026944096433333332,0.026944096433333332,0.0357494690878522,0.0012465715408325195,0.00010669231414800473,0.005998849868774414
1,evt_001144,9,159,1670416522576,0,0.298535813887914,1,0,0,20,0.2985167205333709,0.2985136806964874,0.2984746992588043,9.177258000000002e-05,0.00058869322,0.00033136301402641105,6.111462910968202e-05,2.213319142657655e-05,1.9093354543087138e-05
