fold,event_id,user_id,item_id,time,label,real_prediction,seen_item,session_mode,video_type,history_length,H2_E0_prediction,causal_shuffle_prediction,zero_prediction,eeg_correction_mean,eeg_correction_abs_mean,eeg_correction_abs_std,zero_sensitivity,shuffle_sensitivity,h2_sensitivity
1,evt_000594,4,441,1669793657689,1,0.5291845798492432,0,3,1,20,0.5187301635742188,0.5306687951087952,0.5250436067581177,0.04212015833333333,0.04212015833333333,0.013959210018141483,0.004140973091125488,0.001484215259552002,0.010454416275024414
1,evt_000595,4,203,1669793700438,0,0.2715195914109548,1,3,0,20,0.2649611234664917,0.2709496319293976,0.2676385939121246,0.03242488133333333,0.03242488133333333,0.02510056018565477,0.0038809974988301965,0.0005699594815571918,0.006558467944463076
1,evt_000720,5,303,1669963779066,1,0.3493330975373586,1,0,0,20,0.3421850502490997,0.3488323390483856,0.3454152047634125,0.03192733166666667,0.03192733166666667,0.02325216842314816,0.003917892773946108,0.0005007584889729633,0.0071480472882589075
1,evt_000721,5,174,1669963801403,1,0.3525379200776418,1,0,0,20,0.3421760499477386,0.3526989221572876,0.3488747179508209,0.04821471433333333,0.04821471433333333,0.01850310168007172,0.0036632021268208637,0.00016100207964581115,0.010361870129903195
1,evt_000722,5,306,1669963834736,1,0.3427798946698506,1,0,0,20,0.3385006487369537,0.3426927328109741,0.3397905826568603,0.018411149666666668,0.018411149666666668,0.01738610750520642,0.0029893120129902973,8.716185887647221e-05,0.0042792459328969135
1,evt_000723,5,527,1669965034544,0,0.3121450742085774,0,1,1,20,0.3025629818439483,0.3114897310733795,0.3072309792041778,0.04589378266666667,0.04589378266666667,0.028304520256612564,0.004914095004399599,0.0006553431351978833,0.009582092364629091
1,evt_000724,5,528,1669965079301,0,0.3495851457118988,0,1,1,20,0.3438211977481842,0.3495236933231354,0.3457869589328766,0.0245642549,0.0245642549,0.022565690666085735,0.003798186779022217,6.145238876342773e-05,0.0057639479637146
1,evt_000725,5,529,1669965121061,1,0.4420823653539021,0,1,1,20,0.4278672039508819,0.4415102303028106,0.4367477893829345,0.05844596333333333,0.05844596333333333,0.031106813476808513,0.005334575970967592,0.0005721350510914935,0.014215161403020204
1,evt_000726,5,530,1669965157267,1,0.4048968950907389,0,1,1,20,0.3919295370578766,0.4050557613372803,0.4003975093364715,0.05626524166666667,0.05626524166666667,0.02049069093065041,0.004499385754267393,0.00015886624654137815,0.012967358032862308
1,evt_000727,5,531,1669965194566,0,0.3726473251978556,0,1,1,20,0.3591412305831909,0.3730410635471344,0.3676523268222809,0.059736498,0.059736498,0.02938940754815508,0.004994998375574711,0.0003937383492788049,0.013506094614664677
1,evt_000728,5,532,1669965309245,1,0.3338465392589569,0,1,1,20,0.3279910683631897,0.3337072432041168,0.3298163115978241,0.02513332243333333,0.02513332243333333,0.024189931174547503,0.0040302276611328125,0.0001392960548400879,0.005855470895767212
1,evt_000729,5,533,1669965352684,1,0.3690877556800842,0,1,1,20,0.3557503521442413,0.3676787316799164,0.3641493320465088,0.05926311833333334,0.05926311833333334,0.02483132457149448,0.004938423633575384,0.0014090240001677912,0.013337403535842896
1,evt_000730,5,534,1669965392665,0,0.435975303252538,0,1,1,20,0.4267993867397308,0.4330712556838989,0.4319476187229156,0.03747496533333333,0.03747496533333333,0.017701707852181503,0.004027684529622433,0.002904047568639101,0.009175916512807247
1,evt_000731,5,535,1669965415628,0,0.3549832006295522,0,1,1,20,0.3407669067382812,0.3542291820049286,0.3496232330799103,0.06447516866666665,0.06447516866666665,0.027480038467553196,0.005359967549641909,0.000754018624623598,0.014216293891270992
1,evt_000805,6,315,1670137247245,0,0.2159789105256398,1,0,0,20,0.2195064276456833,0.2154874056577682,0.2204386740922927,-0.016689000283333335,0.019912139483333334,0.024648934054519966,0.004459763566652897,0.0004915048678716116,0.003527517120043483
1,evt_000806,6,256,1670137257753,0,0.1793386439482371,1,0,0,20,0.1840963214635849,0.1790831685066223,0.1834112852811813,-0.022357817033333335,0.024181479966666666,0.03206775121885015,0.004072641332944216,0.0002554754416148053,0.004757677515347808
1,evt_000807,6,172,1670137268647,0,0.148397296667099,1,0,0,20,0.1532025784254074,0.1481119245290756,0.1526597291231155,-0.023684101266666664,0.02528174633333333,0.033545605504037235,0.004262432456016513,0.0002853721380234042,0.004805281758308411
1,evt_000808,6,313,1670137295233,0,0.1920976638793945,1,0,0,20,0.1971916705369949,0.1920633316040039,0.1970142871141433,-0.02525540966666667,0.025805620666666668,0.03499473402724169,0.004916623234748785,3.4332275390597244e-05,0.005094006657600403
1,evt_000890,7,605,1670155947898,0,0.3175828059514363,0,3,1,20,0.3046426773071289,0.3175194561481476,0.313191682100296,0.06103281333333333,0.06103281333333333,0.025037431860978787,0.004391123851140266,6.334980328870365e-05,0.01294012864430738
1,evt_000891,7,606,1670155983387,0,0.3324039777119954,0,3,1,20,0.3189436793327331,0.3314768075942993,0.3275045454502105,0.06159944633333333,0.06159944633333333,0.024822868638247543,0.004899432261784908,0.0009271701176961078,0.013460298379262325
1,evt_000892,7,513,1670156026133,1,0.3047325313091278,1,3,1,20,0.2925566434860229,0.3054364025592804,0.3007359206676483,0.05785081066666666,0.05785081066666666,0.032804969352255985,0.003996610641479492,0.0007038712501525879,0.012175887823104914
1,evt_000893,7,607,1670156079011,0,0.2970215181509654,0,3,1,20,0.2839608788490295,0.2969130575656891,0.2924379408359527,0.06336001499999999,0.06336001499999999,0.02657769705995455,0.004583577315012688,0.00010846058527630431,0.013060639301935906
1,evt_000894,7,608,1670156105771,0,0.2232085863749186,0,3,1,20,0.2177551388740539,0.2228204756975174,0.2203890085220337,0.03173053866666667,0.03173053866666667,0.013872340059969991,0.002819577852884919,0.0003881106774012155,0.005453447500864711
1,evt_000895,7,610,1670156162381,1,0.2708712418874104,0,3,1,20,0.2596437036991119,0.2715425193309784,0.2670149505138397,0.05761406066666667,0.05761406066666667,0.022829899770327875,0.003856291373570686,0.0006712774435679858,0.011227538188298525
1,evt_000896,7,611,1670156210892,0,0.334611972173055,0,3,1,20,0.3207437098026275,0.3351103961467743,0.3298929929733276,0.062540667,0.062540667,0.029602696333524386,0.004718979199727413,0.0004984239737192975,0.013868262370427487
1,evt_000897,7,612,1670156222265,0,0.2848131855328877,0,3,1,20,0.2738950848579407,0.28401580452919,0.2801248729228973,0.053816661999999994,0.053816661999999994,0.029089905506836006,0.004688312609990419,0.0007973810036976947,0.010918100674947029
1,evt_000898,7,613,1670156268143,0,0.2614151984453201,0,3,1,20,0.250760555267334,0.2611422538757324,0.2570734620094299,0.05540150833333333,0.05540150833333333,0.029320894409960833,0.004341736435890198,0.000272944569587652,0.01065464317798609
1,evt_000899,7,614,1670156287465,0,0.2847866714000702,0,3,1,20,0.2792313992977142,0.2845523059368133,0.2814363539218902,0.0271581198,0.0271581198,0.02862182121000713,0.003350317478179987,0.00023436546325689145,0.0055552721023560125
1,evt_000900,7,615,1670156312999,1,0.2856110135714213,0,3,1,20,0.2735665142536163,0.2852319478988647,0.2806663811206817,0.058991372333333326,0.058991372333333326,0.03246844606373595,0.004944632450739617,0.00037906567255663326,0.012044499317805046
1,evt_000901,7,616,1670156345414,1,0.2732304433981578,1,3,1,20,0.2631204426288605,0.2729208171367645,0.2690673172473907,0.05081627166666666,0.05081627166666666,0.02930142698091577,0.0041631261507670825,0.00030962626139324767,0.0101100007692973
1,evt_000902,7,617,1670156385250,1,0.2998226682345072,0,3,1,20,0.2921243011951446,0.2998501658439636,0.295708417892456,0.036555387466666665,0.036555387466666665,0.02712375467253371,0.004114250342051207,2.7497609456417216e-05,0.007698367039362608
1,evt_001020,8,681,1670398021943,1,0.3202971418698628,0,3,1,20,0.3107117414474487,0.3208241164684295,0.3164863884449005,0.04485420366666667,0.04485420366666667,0.01871495735189755,0.0038107534249622876,0.0005269745985667096,0.009585400422414125
1,evt_001021,8,196,1670398067990,1,0.3072106738885243,1,3,0,20,0.3048640787601471,0.307251513004303,0.3047451972961426,0.0106282092,0.0106282092,0.008265957669184663,0.0024654765923817212,4.083911577867916e-05,0.0023465951283772046
1,evt_001022,8,682,1670398102041,1,0.3938982089360555,0,3,1,20,0.3873015642166137,0.3942719399929046,0.3900218307971954,0.027330674333333332,0.027330674333333332,0.020632307218448713,0.0038763781388601037,0.0003737310568491248,0.006596644719441769
1,evt_001023,8,683,1670398159821,1,0.402713527282079,0,3,1,20,0.3879992067813873,0.4013493955135345,0.3974308669567108,0.06149649399999999,0.06149649399999999,0.03353811913110505,0.005282660325368171,0.0013641317685444965,0.014714320500691713
1,evt_001024,8,684,1670398205331,0,0.4788714150587718,0,3,1,20,0.4713695049285888,0.4788708984851837,0.474432110786438,0.030072484666666666,0.030072484666666666,0.026048535788799412,0.004439304272333799,5.165735880718891e-07,0.007501910130182976
1,evt_001025,8,685,1670398239861,1,0.5237208803494772,0,3,1,20,0.5160955190658569,0.5234841704368591,0.5195327401161194,0.030620740999999996,0.030620740999999996,0.01912258362546071,0.004188140233357784,0.0002367099126180383,0.007625361283620236
1,evt_001026,8,182,1670398291529,1,0.2865767578283946,1,3,0,20,0.2824201285839081,0.286697119474411,0.2831402122974396,0.0193514729,0.0193514729,0.018753084999138723,0.0034365455309550152,0.0001203616460164203,0.004156629244486509
1,evt_001027,8,686,1670398344098,0,0.3512717982133229,0,3,1,20,0.3378964364528656,0.3512930572032928,0.3456405699253082,0.05983067066666667,0.05983067066666667,0.03259937729466477,0.005631228288014656,2.1258989969907827e-05,0.013375361760457283
1,evt_001028,8,687,1670399017463,0,0.5289771755536398,0,3,1,20,0.5239356160163879,0.5292416214942932,0.5259674191474915,0.02022868233333333,0.02022868233333333,0.007655392214368872,0.0030097564061483117,0.00026444594065344607,0.005041559537251827
1,evt_001029,8,688,1670399051059,1,0.3427790105342865,0,3,1,20,0.330621600151062,0.3429684340953827,0.3370867669582367,0.05422511866666666,0.05422511866666666,0.0312613598903388,0.005692243576049805,0.0001894235610961914,0.012157410383224487
1,evt_001030,8,211,1670399101433,0,0.2125244985024134,1,3,0,20,0.2096610516309738,0.2124933451414108,0.2095846384763717,0.014888857236666666,0.01500118963,0.01701797548363057,0.002939860026041685,3.1153361002594915e-05,0.0028634468714396066
1,evt_001031,8,218,1670399114667,0,0.2461195836464564,1,3,0,20,0.2422203570604324,0.246102288365364,0.2428274154663086,0.01887514083333333,0.01887514083333333,0.02188254379030636,0.0032921681801477976,1.729528109239986e-05,0.003899226586023985
1,evt_001032,8,205,1670399150245,0,0.253988300760587,1,3,0,20,0.248187854886055,0.2539910078048706,0.2503531873226166,0.030429683833333332,0.030429683833333332,0.023599545228508434,0.0036351134379704053,2.7070442836230058e-06,0.00580044587453199
1,evt_001139,9,783,1670415469474,0,0.3237112959225972,0,1,1,20,0.3194321691989898,0.3235768973827362,0.3207912743091583,0.019679392166666667,0.019679392166666667,0.015546713612681215,0.00292002161343885,0.00013439853986096928,0.004279126723607363
1,evt_001140,9,784,1670415517604,0,0.3271422088146209,0,1,1,20,0.3117819130420685,0.327138215303421,0.3213561475276947,0.07019755166666668,0.07019755166666668,0.03300312826990706,0.005786061286926214,3.993511199895661e-06,0.015360295772552435
1,evt_001141,9,785,1670415561157,0,0.3697440028190613,0,1,1,20,0.3627592623233795,0.3698185384273529,0.3653476238250732,0.030046529,0.030046529,0.028934911204792916,0.004396378993988093,7.453560829162598e-05,0.006984740495681763
1,evt_001142,9,786,1670415605083,0,0.2945784032344818,0,1,1,20,0.2890864312648773,0.2947430312633514,0.2912130653858185,0.026471897999999997,0.026471897999999997,0.019480360842386895,0.00336533784866333,0.0001646280288695734,0.005491971969604492
1,evt_001143,9,787,1670415658588,1,0.3530905644098918,0,1,1,20,0.3400023281574249,0.3529765903949737,0.3476335704326629,0.057605178666666666,0.057605178666666666,0.029321070299811198,0.0054569939772288745,0.00011397401491808345,0.013088236252466856
1,evt_001144,9,159,1670416522576,0,0.3000102341175079,1,0,0,20,0.2977206707000732,0.3000597357749939,0.2972692251205444,0.011113983899999999,0.011221250766666668,0.012382367728024776,0.002741008996963501,4.9501657486017425e-05,0.0022895634174346924
1,evt_001145,9,155,1670416539131,0,0.2382311622301737,1,0,0,20,0.2337372899055481,0.2381829172372818,0.2350044250488281,0.0246850649,0.0246850649,0.029634083045306455,0.0032267371813456125,4.824499289191042e-05,0.004493872324625614
1,evt_001146,9,163,1670416548144,1,0.4183385074138641,1,0,0,20,0.4154060781002044,0.4183225631713867,0.4158419668674469,0.012069369166666668,0.012069369166666668,0.009740141007422072,0.002496540546417181,1.594424247736148e-05,0.002932429313659668
